2025-06-05 01:56:05,488 - Script started.
2025-06-05 01:56:05,539 - Using device: cuda
2025-06-05 01:56:05,555 - Loaded training dataset with 1356 samples.
2025-06-05 01:56:05,555 - Loaded validation dataset with 290 samples.
2025-06-05 01:56:06,293 - Encoder initialized.
2025-06-05 01:56:06,294 - Encoder has 19,217,408 parameters.
2025-06-05 01:56:07,067 - Loaded checkpoint from /data/ckpt-distillation-256/student-final.pt.
2025-06-05 01:56:07,070 - Classifier initialized.
2025-06-05 01:56:07,070 - Classifier has 132,610 parameters.
2025-06-05 01:56:07,071 - Training started.
2025-06-05 01:56:07,071 - Training Parameters - Batch Size: 128, Epochs: 300, Encoder embed_dim: 256, Classifier input_dim: 256
2025-06-05 02:40:14,014 - Epoch 76: Training Loss: 0.318957, Validation Loss: 0.358822, Training Accuracy: 86.28, Validation Accuracy: 85.86, Learning Rate: 0.000046503729, Time: 37.49s
2025-06-05 02:40:50,292 - Epoch 77: Training Loss: 0.318444, Validation Loss: 0.356473, Training Accuracy: 86.43, Validation Accuracy: 85.86, Learning Rate: 0.000046353911, Time: 36.28s
2025-06-05 02:41:28,747 - Epoch 78: Training Loss: 0.316792, Validation Loss: 0.355168, Training Accuracy: 86.50, Validation Accuracy: 85.86, Learning Rate: 0.000046201202, Time: 38.45s
2025-06-05 02:42:07,229 - Epoch 79: Training Loss: 0.316326, Validation Loss: 0.356734, Training Accuracy: 86.36, Validation Accuracy: 84.83, Learning Rate: 0.000046045623, Time: 38.48s
2025-06-05 02:42:44,954 - Epoch 80: Training Loss: 0.315337, Validation Loss: 0.353684, Training Accuracy: 86.14, Validation Accuracy: 85.86, Learning Rate: 0.000045887195, Time: 37.73s
2025-06-05 02:43:20,460 - Epoch 81: Training Loss: 0.315369, Validation Loss: 0.350834, Training Accuracy: 86.65, Validation Accuracy: 86.21, Learning Rate: 0.000045725939, Time: 35.51s
2025-06-05 02:44:00,141 - Epoch 82: Training Loss: 0.314030, Validation Loss: 0.349933, Training Accuracy: 86.58, Validation Accuracy: 86.21, Learning Rate: 0.000045561877, Time: 39.68s
2025-06-05 02:44:36,211 - Epoch 83: Training Loss: 0.312343, Validation Loss: 0.350665, Training Accuracy: 86.73, Validation Accuracy: 86.21, Learning Rate: 0.000045395032, Time: 36.07s
2025-06-05 02:45:11,709 - Epoch 84: Training Loss: 0.312566, Validation Loss: 0.351383, Training Accuracy: 86.06, Validation Accuracy: 86.55, Learning Rate: 0.000045225425, Time: 35.50s
2025-06-05 02:45:47,222 - Epoch 85: Training Loss: 0.312005, Validation Loss: 0.344026, Training Accuracy: 86.36, Validation Accuracy: 84.83, Learning Rate: 0.000045053080, Time: 35.51s
